Time,Amplitude
0.000925,0.249125
0.000926,-0.514567
0.000926,-1.126765
0.000927,-1.407229
0.000927,-1.273388
0.000927,-0.764645
0.000928,-0.030782
0.000928,0.712145
0.000928,1.245406
0.000929,1.412005
0.000929,1.162892
0.000930,0.571410
0.000930,-0.188303
0.000930,-0.892577
0.000931,-1.334066
0.000931,-1.382789
0.000931,-1.024401
0.000932,-0.364418
0.000932,0.402855
0.000933,1.051522
0.000933,1.390608
0.000933,1.320282
0.000934,0.861249
0.000934,0.148653
0.000934,-0.607708
0.000935,-1.185152
0.000935,-1.413673
0.000936,-1.225991
0.000936,-0.677362
0.000936,0.070691
0.000937,0.797931
0.000937,1.290251
0.000937,1.402705
0.000938,1.102185
0.000938,0.477169
0.000939,-0.288332
0.000939,-0.968945
0.000939,-1.364288
0.000940,-1.357967
0.000940,-0.951845
0.000940,-0.265488
0.000941,0.499033
0.000941,1.116632
0.000942,1.405480
0.000942,1.280538
0.000942,0.778590
0.000943,0.047415
0.000943,-0.697719
0.000943,-1.237436
0.000944,-1.412837
0.000944,-1.172281
0.000945,-0.586591
0.000945,0.171799
0.000945,0.879609
0.000946,1.328451
0.000946,1.386181
0.000946,1.035802
0.000947,0.380470
0.000947,-0.386877
0.000948,-1.040322
0.000948,-1.387484
0.000948,-1.326154
0.000949,-0.874387
0.000949,-0.165190
0.000949,0.592641
0.000950,1.175991
0.000950,1.413115
0.000951,1.234200
0.000951,0.691922
0.000951,-0.054067
0.000952,-0.784138
0.000952,-1.283349
0.000952,-1.404726
0.000953,-1.112535
0.000953,-0.492799
0.000954,0.272022
0.000954,0.956757
0.000954,1.359811
0.000955,1.362520
0.000955,0.964086
0.000955,0.281813
0.000956,0.483429
0.000956,1.106343
0.000957,1.403537
0.000957,1.287511
0.000957,0.792427
0.000958,0.064042
0.000958,-0.683197
0.000958,-1.229295
0.000959,-1.413473
0.000959,-1.181507
0.000960,-0.601691
0.000960,0.155270
0.000960,0.866518
0.000961,1.322653
0.000961,1.389382
0.000961,1.047060
0.000962,0.396470
0.000962,-0.370845
0.000963,-1.028979
0.000963,-1.384169
0.000963,-1.331842
0.000964,-0.887405
0.000964,-0.181704
0.000964,0.577492
0.000965,1.166667
0.000965,1.412362
0.000966,1.242239
0.000966,0.706386
0.000966,-0.037436
0.000967,-0.770236
0.000967,-1.276269
0.000967,-1.406553
0.000968,-1.122730
0.000968,-0.508362
0.000969,0.255675
0.000969,0.944437
0.000969,1.355146
0.000970,1.366883
0.000970,0.976193
0.000970,0.298099
0.000971,-0.467758
0.000971,-1.095902
0.000972,-1.401399
0.000972,-1.294306
0.000972,-0.806154
0.000973,-0.080660
0.000973,0.668581
0.000973,1.220984
0.000974,1.413914
0.000974,1.190570
0.000975,0.616708
0.000975,-0.138721
0.000975,-0.853308
0.000976,-1.316671
0.000976,-1.392390
0.000976,-1.058172
0.000977,-0.412415
0.000977,0.354762
0.000978,1.017493
0.000978,1.380661
0.000978,1.337346
0.000979,0.900299
0.000979,0.198194
0.000979,-0.562263
0.000980,-1.157182
0.000980,-1.411412
0.000981,-1.250106
0.000981,-0.720752
0.000981,0.020799
0.000982,0.756227
0.000982,1.269013
0.000982,1.408185
0.000983,1.132771
0.000983,0.523854
0.000984,-0.239291
0.000984,-0.931987
0.000984,-1.350293
0.000985,-1.371057
0.000985,-0.988165
0.000985,-0.314344
0.000986,0.452023
0.000986,1.085309
0.000987,1.399067
0.000987,1.300922
0.000987,0.819770
0.000988,0.097267
0.000988,-0.653872
0.000988,-1.212503
0.000989,-1.414158
0.000989,-1.199468
0.000990,-0.631639
0.000990,0.122152
0.000990,0.839980
0.000991,1.310508
0.000991,1.395206
0.000991,1.069138
0.000992,0.428303
0.000992,-0.338630
0.000993,-1.005866
0.000993,-1.376962
0.000993,-1.342664
0.000994,-0.913069
0.000994,-0.214655
0.000994,0.546956
0.000995,1.147536
0.000995,1.410268
0.000996,1.257799
0.000996,0.735019
0.000996,-0.004160
0.000997,-0.742114
0.000997,-1.261581
0.000997,-1.409623
0.000998,-1.142654
0.000998,-0.539274
0.000999,0.222875
0.000999,0.919407
0.000999,1.345254
0.001000,1.375042
0.001000,1.000000
0.001000,0.330546
0.001001,-0.436225
0.001001,-1.074565
0.001001,-1.396541
0.001002,-1.307358
0.001002,-0.833272
0.001003,-0.113861
0.001003,0.639072
0.001003,1.203855
0.001004,1.414207
0.001004,1.208200
0.001004,0.646483
0.001005,-0.105566
0.001005,-0.826535
0.001006,-1.304162
0.001006,-1.397828
0.001006,-1.079956
0.001007,-0.444131
0.001007,0.322451
0.001007,0.994100
0.001008,1.373073
0.001008,1.347797
0.001009,0.925713
0.001009,0.231087
0.001009,-0.531573
0.001010,-1.137732
0.001010,-1.408928
0.001010,-1.265319
0.001011,-0.749184
0.001011,-0.012480
0.001012,0.727898
0.001012,1.253974
0.001012,1.410865
0.001013,1.152379
0.001013,0.554619
0.001013,-0.206428
0.001014,-0.906700
0.001014,-1.340028
0.001015,-1.378836
0.001015,-1.011697
0.001015,-0.346702
0.001016,0.420366
0.001016,1.063673
0.001016,1.393822
0.001017,1.313612
0.001017,0.846659
0.001018,0.130438
0.001018,-0.624184
0.001018,-1.195040
0.001019,-1.414061
0.001019,-1.216765
0.001019,-0.661238
0.001020,0.088965
0.001020,0.812976
0.001021,1.297637
0.001021,1.400257
0.001021,1.090624
0.001022,0.459898
0.001022,-0.306227
0.001022,-0.982196
0.001023,-1.368994
0.001023,-1.352743
0.001024,-0.938228
0.001024,-0.247487
0.001024,0.516117
0.001025,1.127770
0.001025,1.407394
0.001025,1.272663
0.001026,0.763245
0.001026,0.029118
0.001027,-0.713582
0.001027,-1.246194
0.001027,-1.411911
0.001028,-1.161945
0.001028,-0.569887
0.001028,0.189952
0.001029,0.893867
0.001029,1.334617
0.001030,1.382439
0.001030,1.023253
0.001030,0.362810
0.001031,-0.404450
0.001031,-1.052634
0.001031,-1.390910
0.001032,-1.319685
0.001032,-0.859928
0.001033,-0.146998
0.001033,0.609210
0.001033,1.186059
0.001034,1.413718
0.001034,1.225161
0.001034,0.675901
0.001035,-0.072352
0.001035,-0.799304
0.001036,-1.290931
0.001036,-1.402492
0.001036,-1.101142
0.001037,-0.475602
0.001037,0.289961
0.001037,0.970156
0.001038,1.364725
0.001038,1.357502
0.001039,0.950614
0.001039,0.263853
0.001039,-0.500589
0.001040,-1.117652
0.001040,-1.405664
0.001040,-1.279831
0.001041,-0.777200
0.001041,-0.045752
0.001042,0.699166
0.001042,1.238241
0.001042,1.412763
0.001043,1.171349
0.001043,0.585076
0.001043,-0.173450
0.001044,-0.880911
0.001044,-1.329021
0.001045,-1.385850
0.001045,-1.034669
0.001045,-0.378867
0.001046,0.388477
0.001046,1.041449
0.001046,1.387805
0.001047,1.325575
0.001047,0.873079
0.001048,0.163537
0.001048,-0.594151
0.001048,-1.176915
0.001049,-1.413180
0.001049,-1.233387
0.001049,-0.690470
0.001050,0.055730
0.001050,0.785522
0.001051,1.284047
0.001051,1.404533
0.001051,1.111507
0.001052,0.491239
0.001052,-0.273655
0.001052,-0.957982
0.001053,-1.360267
0.001053,-1.362073
0.001054,-0.962868
0.001054,-0.280182
0.001054,0.484992
0.001055,1.107379
0.001055,1.403740
0.001055,1.286822
0.001056,0.791048
0.001056,0.062380
0.001057,-0.684654
0.001057,-1.230117
0.001057,-1.413418
0.001058,-1.180592
0.001058,-0.600185
0.001058,0.156924
0.001059,0.867833
0.001059,1.323241
0.001060,1.389070
0.001060,1.045940
0.001060,0.394873
0.001061,-0.372451
0.001061,-1.030120
0.001061,-1.384509
0.001062,-1.331281
0.001062,-0.886108
0.001063,-0.180054
0.001063,0.579010
0.001063,1.167607
0.001064,1.412446
0.001064,1.241443
0.001064,0.704944
0.001065,-0.039099
0.001065,-0.771631
0.001066,-1.276985
0.001066,-1.406379
0.001066,-1.121718
0.001067,-0.506809
0.001067,0.257311
0.001067,0.945675
0.001068,1.355621
0.001068,1.366455
0.001069,0.974988
0.001069,0.296473
0.001069,-0.469328
0.001070,-1.096953
0.001070,-1.401621
0.001070,-1.293635
0.001071,-0.804786
0.001071,-0.078999
0.001072,0.670047
0.001072,1.221822
0.001072,1.413879
0.001073,1.189671
0.001073,0.615210
0.001073,-0.140377
0.001074,-0.854635
0.001074,-1.317278
0.001075,-1.392098
0.001075,-1.057067
0.001075,-0.410823
0.001076,0.356373
0.001076,1.018648
0.001076,1.381020
0.001077,1.336804
0.001077,0.899015
0.001078,0.196546
0.001078,-0.563789
0.001078,-1.158138
0.001079,-1.411516
0.001079,-1.249327
0.001079,-0.719320
0.001080,0.022463
0.001080,0.757633
0.001081,1.269746
0.001081,1.408031
0.001081,1.131774
0.001082,0.522308
0.001082,-0.240931
0.001082,-0.933237
0.001083,-1.350787
0.001083,-1.370648
0.001084,-0.986974
0.001084,-0.312722
0.001084,0.453599
0.001085,1.086375
0.001085,1.399309
0.001085,1.300268
0.001086,0.818413
0.001086,-0.095607
0.001087,0.655347
0.001087,1.213359
0.001087,1.414143
0.001088,1.198586
0.001088,0.630150
0.001088,-0.123809
0.001089,-0.841318
0.001089,-1.311132
0.001090,-1.394933
0.001090,-1.068048
0.001090,-0.426717
0.001091,0.340245
0.001091,1.007035
0.001091,1.377341
0.001092,1.342141
0.001092,0.911798
0.001093,0.213010
0.001093,-0.548490
0.001093,-1.148508
0.001094,-1.410391
0.001094,-1.257038
0.001094,-0.733597
0.001095,0.005824
0.001095,0.743530
0.001096,1.262332
0.001096,1.409488
0.001096,1.141673
0.001097,0.537735
0.001097,-0.224518
0.001097,-0.920671
0.001098,-1.345766
0.001098,-1.374652
0.001099,-0.998823
0.001099,-0.328928
0.001099,0.437807
0.001100,1.075647
0.001100,1.396802
0.001100,1.306722
0.001101,0.831927
0.001101,0.112202
0.001101,-0.640556
0.001102,-1.204727
0.001102,-1.414211
0.001103,-1.207334
0.001103,-0.645003
0.001103,0.107225
0.001104,0.827885
0.001104,1.304805
0.001104,1.397574
0.001105,1.078881
0.001105,0.442551
0.001106,-0.324071
0.001106,-0.995282
0.001106,-1.373471
0.001107,-1.347292
0.001107,-0.924454
0.001107,-0.229445
0.001108,0.533115
0.001108,1.138719
0.001109,1.409071
0.001109,1.264575
0.001109,0.747772
0.001110,0.010816
0.001110,-0.729324
0.001110,-1.254743
0.001111,-1.410749
0.001111,-1.151414
0.001112,-0.553088
0.001112,0.208074
0.001112,0.907976
0.001113,1.340559
0.001113,1.378465
0.001113,1.010533
0.001114,0.345088
0.001114,-0.421955
0.001115,-1.064769
0.001115,-1.394103
0.001115,-1.312995
0.001116,-0.845325
0.001116,-0.128781
0.001116,0.625677
0.001117,1.195929
0.001117,1.414084
0.001118,1.215916
0.001118,0.659767
0.001118,-0.090626
0.001119,-0.814337
0.001119,-1.298297
0.001119,-1.400023
0.001120,-1.089564
0.001120,-0.458325
0.001121,0.307852
0.001121,0.983392
0.001121,1.369410
0.001122,1.352257
0.001122,0.936982
0.001122,0.245849
0.001123,-0.517666
0.001123,-1.128773
0.001124,-1.407556
0.001124,-1.271937
0.001124,-0.761843
0.001125,-0.027454
0.001125,0.715018
0.001125,1.246980
0.001126,1.411816
0.001126,1.160995
0.001127,0.568364
0.001127,-0.191601
0.001127,-0.895156
0.001128,-1.335166
0.001128,-1.382087
0.001128,-1.022104
0.001129,-0.361201
0.001129,0.406044
0.001130,-0.943198
0.001130,-0.254038
0.001130,0.509914
0.001131,1.123741
0.001131,1.406725
0.001131,1.275552
0.001132,0.768840
0.001132,0.035772
0.001133,-0.707827
0.001133,-1.243034
0.001133,-1.412275
0.001134,-1.165726
0.001134,-0.575972
0.001134,0.183355
0.001135,0.888700
0.001135,1.332401
0.001136,1.383826
0.001136,1.027837
0.001136,0.369239
0.001137,-0.398067
0.001137,-1.048177
0.001137,-1.389691
0.001138,-1.322063
0.001138,-0.865203
0.001139,-0.153616
0.001139,0.603197
0.001139,1.182421
0.001140,1.413526
0.001140,1.228472
0.001140,0.681740
0.001141,-0.065704
0.001141,-0.793805
0.001142,-1.288199
0.001142,-1.403332
0.001142,-1.105306
0.001143,-0.481865
0.001143,0.283443
0.001143,0.965302
0.001144,1.362964
0.001144,1.359353
0.001145,0.955531
0.001145,0.270389
0.001145,-0.494359
0.001146,-1.113561
0.001146,-1.404918
0.001146,-1.282649
0.001147,-0.782752
0.001147,-0.052404
0.001148,0.693373
0.001148,1.235012
0.001148,1.413049
0.001149,1.175066
0.001149,0.591130
0.001149,-0.166843
0.001150,-0.875694
0.001150,-1.326731
0.001151,-1.387161
0.001151,-1.039195
0.001151,-0.385276
0.001152,0.382073
0.001152,1.036934
0.001152,1.386510
0.001153,1.327880
0.001153,0.878305
0.001154,0.170147
0.001154,-0.588105
0.001154,-1.173211
0.001155,-1.412910
0.001155,-1.236630
0.001155,-0.696271
0.001156,0.049078
0.001156,0.779979
0.001157,1.281244
0.001157,1.405295
0.001157,1.115610
0.001158,0.497475
0.001158,-0.267122
0.001158,-0.953075
0.001159,-1.358431
0.001159,-1.363848
0.001160,-0.967732
0.001160,-0.286703
0.001160,0.478735
0.001161,1.103227
0.001161,1.402916
0.001161,1.289569
0.001162,0.796557
0.001162,0.069029
0.001163,-0.678822
0.001163,-1.226820
0.001163,-1.413626
0.001164,-1.184243
0.001164,-0.606205
0.001164,0.150308
0.001165,0.862568
0.001165,1.320878
0.001166,1.390304
0.001166,1.050409
0.001166,0.401259
0.001167,-0.366025
0.001167,-1.025548
0.001167,-1.383136
0.001168,-1.333512
0.001168,-0.891286
0.001169,-0.186654
0.001169,0.572931
0.001169,1.163839
0.001170,1.412097
0.001170,1.244617
0.001170,0.710706
0.001171,-0.032445
0.001171,-0.766044
0.001172,-1.274111
0.001172,-1.407063
0.001172,-1.125759
0.001173,-0.513017
0.001173,-0.250763
0.001173,-0.940716
0.001174,-1.353710
0.001174,-1.368155
0.001175,-0.979799
0.001175,-0.302977
0.001175,0.463044
0.001176,1.092740
0.001176,1.400719
0.001176,1.296310
0.001177,0.810251
0.001177,0.085644
0.001178,-0.664178
0.001178,-1.218457
0.001178,-1.414008
0.001179,-1.193257
0.001179,-0.621196
0.001179,0.133752
0.001180,0.849322
0.001180,1.314841
0.001181,1.393255
0.001181,1.061477
0.001181,0.417187
0.001182,-0.349927
0.001182,-1.014019
0.001182,-1.379571
0.001183,-1.338961
0.001183,-0.904143
0.001184,-0.203135
0.001184,0.557679
0.001184,1.154305
0.001185,1.411090
0.001185,1.252432
0.001185,0.725043
0.001186,-0.015808
0.001186,-0.752004
0.001187,-1.266802
0.001187,-1.408637
0.001187,-1.135752
0.001188,-0.528488
0.001188,0.234370
0.001188,0.928226
0.001189,1.348801
0.001189,1.372272
0.001190,0.991730
0.001190,0.319210
0.001190,-0.447290
0.001191,-1.082102
0.001191,-1.398329
0.001191,-1.302872
0.001192,-0.823832
0.001192,-0.102247
0.001193,0.649442
0.001193,1.209926
0.001193,1.414194
0.001194,1.202105
0.001194,0.636102
0.001194,-0.117178
0.001195,-0.835959
0.001195,-1.308623
0.001196,-1.396013
0.001196,-1.072399
0.001196,-0.433058
0.001197,0.333781
0.001197,1.002350
0.001197,1.375816
0.001198,1.344224
0.001198,0.916876
0.001199,0.219588
0.001199,-0.542349
0.001199,-1.144612
0.001200,-1.409887
0.001200,-1.260074
0.001200,-0.739279
0.001201,-0.000832
0.001201,0.737860
0.001201,1.259317
0.001202,1.410016
0.001202,1.145588
0.001203,0.543885
0.001203,-0.217944
0.001203,-0.915608
0.001204,-1.343706
0.001204,-1.376200
0.001204,-1.003524
0.001205,-0.335398
0.001205,0.431473
0.001206,1.071313
0.001206,1.395746
0.001206,1.309253
0.001207,0.837300
0.001207,0.118836
0.001207,-0.634615
0.001208,-1.201228
0.001208,-1.414184
0.001209,-1.210787
0.001209,-0.650919
0.001209,0.100587
0.001210,0.822479
0.001210,1.302223
0.001210,1.398577
0.001211,1.083172
0.001211,0.448868
0.001212,-0.317588
0.001212,-0.990543
0.001212,-1.371869
0.001213,-1.349300
0.001213,-0.929481
0.001213,-0.236011
0.001214,0.526944
0.001214,1.134760
0.001215,1.408488
0.001215,1.267541
0.001215,0.753413
0.001216,0.017472
0.001216,-0.723614
0.001216,-0.658294
0.001217,0.092286
0.001217,0.815697
0.001218,1.298956
0.001218,1.399787
0.001218,1.088503
0.001219,0.456750
0.001219,-0.309475
0.001219,-0.984587
0.001220,-1.369825
0.001220,-1.351769
0.001221,-0.935735
0.001221,-0.244210
0.001221,0.519214
0.001222,1.129775
0.001222,1.407716
0.001222,1.271208
0.001223,0.760441
0.001223,0.025791
0.001224,-0.716453
0.001224,-1.247764
0.001224,-1.411718
0.001225,-1.160044
0.001225,-0.566840
0.001225,0.193250
0.001226,0.896444
0.001226,1.335714
0.001227,1.381733
0.001227,1.020953
0.001227,0.359592
0.001228,-0.407637
0.001228,-1.054854
0.001228,-1.391508
0.001229,-1.318485
0.001229,-0.857284
0.001230,-0.143688
0.001230,0.612212
0.001230,1.187869
0.001231,1.413802
0.001231,1.223495
0.001231,0.672976
0.001232,-0.075676
0.001232,-0.802048
0.001233,-1.292287
0.001233,-1.402060
0.001233,-1.099050
0.001234,-0.472466
0.001234,0.293218
0.001234,0.972575
0.001235,1.365594
0.001235,1.356565
0.001236,0.948147
0.001236,0.260583
0.001236,-0.503700
0.001237,-1.119688
0.001237,-1.406025
0.001237,-1.278412
0.001238,-0.774418
0.001238,-0.042426
0.001239,0.702057
0.001239,1.239846
0.001239,1.412608
0.001240,1.169481
0.001240,0.582045
0.001240,-0.176753
0.001241,-0.883512
0.001241,-1.330155
0.001242,-1.385183
0.001242,-1.032397
0.001242,-0.375660
0.001243,0.391676
0.001243,1.043698
0.001243,1.388442
0.001244,1.324412
0.001244,0.870458
0.001245,0.160231
0.001245,-0.597170
0.001245,-1.178757
0.001246,-1.413303
0.001246,-1.231756
0.001246,-0.687564
0.001247,0.059055
0.001247,0.788287
0.001248,1.285438
0.001248,1.404140
0.001248,1.109446
0.001249,0.488117
0.001249,-0.276919
0.001249,-0.960427
0.001250,-1.361174
0.001250,-1.361174
0.001251,-0.960427
0.001251,-0.276919
0.001251,0.488117
0.001252,1.109446
0.001252,1.404140
0.001252,1.285438
0.001253,0.788287
0.001253,0.059055
0.001254,-0.687564
0.001254,-1.231756
0.001254,-1.413303
0.001255,-1.178757
0.001255,-0.597170
0.001255,0.160231
0.001256,0.870458
0.001256,1.324412
0.001257,1.388442
0.001257,1.043698
0.001257,0.391676
0.001258,-0.375660
0.001258,-1.032397
0.001258,-1.385183
0.001259,-1.330155
0.001259,-0.883512
0.001260,-0.176753
0.001260,-0.582045
0.001260,-1.169481
0.001261,-1.412608
0.001261,-1.239846
0.001261,-0.702057
0.001262,0.042426
0.001262,0.774418
0.001263,1.278412
0.001263,1.406025
0.001263,1.119688
0.001264,0.503700
0.001264,-0.260583
0.001264,-0.948147
0.001265,-1.356565
0.001265,-1.365594
0.001266,-0.972575
0.001266,-0.293218
0.001266,0.472466
0.001267,1.099050
0.001267,1.402060
0.001267,1.292287
0.001268,0.802048
0.001268,0.075676
0.001269,-0.672976
0.001269,-1.223495
0.001269,-1.413802
0.001270,-1.187869
0.001270,-0.612212
0.001270,0.143688
0.001271,0.857284
0.001271,1.318485
0.001272,1.391508
0.001272,1.054854
0.001272,0.407637
0.001273,-0.359592
0.001273,-1.020953
0.001273,-1.381733
0.001274,-1.335714
0.001274,-0.896444
0.001275,-0.193250
0.001275,0.566840
0.001275,1.160044
0.001276,1.411718
0.001276,1.247764
0.001276,0.716453
0.001277,-0.025791
0.001277,-0.760441
0.001278,-1.271208
0.001278,-1.407716
0.001278,-1.129775
0.001279,-0.519214
0.001279,0.244210
0.001279,0.935735
0.001280,1.351769
0.001280,1.369825
0.001281,0.984587
0.001281,0.309475
0.001281,-0.456750
0.001282,-1.088503
0.001282,-1.399787
0.001282,-1.298956
0.001283,-0.815697
0.001283,-0.092286
0.001284,0.658294
0.001284,1.215065
0.001284,1.414106
0.001285,1.196816
0.001285,0.627169
0.001285,-0.127124
0.001286,-0.843991
0.001286,-1.312376
0.001287,-1.394381
0.001287,-1.065864
0.001287,-0.423543
0.001288,0.343475
0.001288,1.009369
0.001288,1.378092
0.001289,1.341088
0.001289,0.909251
0.001290,0.209720
0.001290,-0.551556
0.001290,-1.150447
0.001291,-1.410632
0.001291,-1.255510
0.001291,-0.730750
0.001292,0.009152
0.001292,0.746359
0.001293,1.263829
0.001293,1.409212
0.001293,1.139705
0.001294,0.534656
0.001294,-0.227803
0.001294,-0.923194
0.001295,-1.346785
0.001295,-1.373866
0.001296,-0.996464
0.001296,-0.325690
0.001296,0.440971
0.001297,1.077804
0.001297,1.397319
0.001297,1.305446
0.001298,0.829233
0.001298,0.108884
0.001299,-0.643522
0.001299,-1.206467
0.001299,-1.414213
0.001300,-1.205598
0.001300,-0.642040
0.001300,0.110543
0.001301,0.830581
0.001301,1.306085
0.001301,1.397062
0.001302,1.076726
0.001302,0.439389
0.001303,-0.327309
0.001303,-0.997644
0.001303,1.374260
0.001304,1.346277
0.001304,0.921933
0.001304,0.226161
0.001305,-0.536196
0.001305,-1.140690
0.001306,-1.409351
0.001306,-1.263081
0.001306,-0.744945
0.001307,-0.007488
0.001307,0.732174
0.001307,1.256275
0.001308,1.410513
0.001308,1.149478
0.001309,0.550023
0.001309,-0.211365
0.001309,-0.910525
0.001310,-1.341615
0.001310,-1.377717
0.001310,-1.008202
0.001311,-0.341860
0.001311,0.425130
0.001312,1.066957
0.001312,1.394658
0.001312,1.311755
0.001313,0.842655
0.001313,0.125467
0.001313,-0.628660
0.001314,-1.197702
0.001314,-1.414125
0.001315,-1.214213
0.001315,-0.656821
0.001315,0.093947
0.001316,0.817056
0.001316,1.299613
0.001316,1.399549
0.001317,1.087440
0.001317,0.455175
0.001318,-0.311099
0.001318,-0.985781
0.001318,-1.370237
0.001319,-1.351279
0.001319,-0.934487
0.001319,-0.242571
0.001320,0.520761
0.001320,1.130775
0.001321,1.407874
0.001321,1.270478
0.001321,0.759038
0.001322,0.024127
0.001322,-0.717887
0.001322,-1.248546
0.001323,-1.411618
0.001323,-1.159092
0.001324,-0.565315
0.001324,0.194898
0.001324,0.897730
0.001325,1.336260
0.001325,1.381378
0.001325,1.019801
0.001326,0.357983
0.001326,-0.409231
0.001327,-1.055961
0.001327,-1.391804
0.001327,-1.317882
0.001328,-0.855960
0.001328,-0.142032
0.001328,0.613711
0.001329,1.188771
0.001329,1.413841
0.001330,1.222660
0.001330,0.671512
0.001330,-0.077337
0.001331,-0.803418
0.001331,-1.292962
0.001331,-1.401842
0.001332,-1.098002
0.001332,-0.470898
0.001333,0.294845
0.001333,0.973782
0.001333,1.366025
0.001334,1.356094
0.001334,0.946912
0.001334,0.258947
0.001335,-0.505255
0.001335,-1.120704
0.001336,-1.406203
0.001336,-1.277699
0.001336,-0.773025
0.001337,-0.040762
0.001337,0.703501
0.001337,1.240645
0.001338,1.412528
0.001338,1.168545
0.001339,0.580528
0.001339,-0.178404
0.001339,-0.884811
0.001340,-1.330719
0.001340,-1.384847
0.001340,-1.031259
0.001341,-0.374056
0.001341,0.393274
0.001342,1.044820
0.001342,1.388757
0.001342,1.323827
0.001343,0.869146
0.001343,0.158578
0.001343,-0.598678
0.001344,-1.179675
0.001344,-1.413362
0.001345,-1.230937
0.001345,-0.686109
0.001345,0.060717
0.001346,0.789668
0.001346,1.286131
0.001346,1.403941
0.001347,-0.878305
0.001347,-1.327880
0.001348,-1.386510
0.001348,-1.036934
0.001348,-0.382073
0.001349,0.385276
0.001349,1.039195
0.001349,1.387161
0.001350,1.326731
0.001350,0.875694
0.001351,0.166843
0.001351,-0.591130
0.001351,-1.175066
0.001352,-1.413049
0.001352,-1.235012
0.001352,-0.693373
0.001353,0.052404
0.001353,0.782752
0.001354,1.282649
0.001354,1.404918
0.001354,1.113561
0.001355,0.494359
0.001355,-0.270389
0.001355,-0.955531
0.001356,-1.359353
0.001356,-1.362964
0.001357,-0.965302
0.001357,-0.283443
0.001357,0.481865
0.001358,1.105306
0.001358,1.403332
0.001358,1.288199
0.001359,0.793805
0.001359,0.065704
0.001360,-0.681740
0.001360,-1.228472
0.001360,-1.413526
0.001361,-1.182421
0.001361,-0.603197
0.001361,0.153616
0.001362,0.865203
0.001362,1.322063
0.001363,1.389691
0.001363,1.048177
0.001363,0.398067
0.001364,-0.369239
0.001364,-1.027837
0.001364,-1.383826
0.001365,-1.332401
0.001365,-0.888700
0.001366,-0.183355
0.001366,0.575972
0.001366,1.165726
0.001367,1.412275
0.001367,1.243034
0.001367,0.707827
0.001368,-0.035772
0.001368,-0.768840
0.001369,-1.275552
0.001369,-1.406725
0.001369,-1.123741
0.001370,-0.509914
0.001370,0.254038
0.001370,0.943198
0.001371,1.354669
0.001371,1.367309
0.001372,0.977396
0.001372,0.299726
0.001372,-0.466188
0.001373,-1.094849
0.001373,-1.401174
0.001373,-1.294976
0.001374,-0.807521
0.001374,-0.082321
0.001375,0.667114
0.001375,1.220143
0.001375,1.413947
0.001376,1.191467
0.001376,0.618205
0.001376,-0.137065
0.001377,-0.851981
0.001377,-1.316063
0.001378,-1.392680
0.001378,-1.059275
0.001378,-0.414006
0.001379,0.353151
0.001379,1.016336
0.001379,1.380300
0.001380,1.337886
0.001380,0.901582
0.001381,0.199841
0.001381,-0.560736
0.001381,-1.156225
0.001382,-1.411307
0.001382,-1.250883
0.001382,-0.722184
0.001383,0.019135
0.001383,0.754821
0.001384,1.268278
0.001384,1.408338
0.001384,1.133766
0.001385,0.525399
0.001385,-0.237651
0.001385,-0.930734
0.001386,-1.349798
0.001386,-1.371464
0.001387,-0.989354
0.001387,-0.315967
0.001387,0.450446
